,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role
264,1,17.1,1,0,False,False,True,0,0,0,0,0,104,6,20,2,1,224,2,0,3,254,1,8,3
265,1,17.2,2,3,True,False,False,0,0,0,0,4,104,7,1,2,1,75,2,1,3,254,1,8,3
266,1,17.3,2,3,False,True,False,0,0,0,0,6,108,7,13,2,1,75,2,1,3,254,1,8,3
267,1,17.4,2,0,True,False,False,0,0,0,0,4,114,7,0,2,1,75,2,1,3,254,1,8,3
268,1,17.5,0,5,False,False,False,0,0,0,0,1,118,7,8,2,1,75,2,1,3,254,1,8,3
269,1,17.6,1,5,False,False,False,0,0,0,0,0,119,7,3,2,1,149,2,1,3,254,1,8,3
270,1,18.1,3,5,False,False,False,0,0,1,0,1,119,7,4,2,1,75,2,1,3,176,1,13,4
271,1,18.1,3,2,False,False,False,0,1,0,0,1,120,7,4,2,1,75,2,1,3,176,1,13,4
272,1,18.2,2,0,False,False,False,0,0,0,0,1,121,7,8,2,1,149,2,1,3,176,1,13,4
273,1,18.3,4,0,False,False,False,0,0,0,0,1,122,7,4,2,1,75,2,1,3,176,1,13,4
274,1,18.4,2,4,False,False,False,0,0,0,0,1,123,7,1,2,1,149,2,1,3,176,1,13,4
275,1,18.5,3,2,False,False,False,0,0,0,0,1,124,7,8,2,1,75,2,1,3,176,1,13,4
276,1,18.6,1,0,False,True,False,0,0,0,0,6,125,7,8,2,1,149,2,1,3,176,1,13,4
277,1,1.1,4,0,False,False,False,0,0,0,0,0,4,0,0,2,1,173,2,1,7,184,1,1,3
278,1,1.2,1,0,False,False,False,0,0,0,0,0,4,0,8,2,1,173,2,1,7,184,1,1,3
279,1,1.3,0,0,False,False,False,0,1,0,0,1,4,0,4,2,1,173,2,1,7,184,1,1,3
280,1,1.4,2,2,False,False,False,0,0,0,0,0,5,0,3,2,1,126,2,0,6,184,1,1,3
281,1,1.5,2,4,False,False,False,0,0,0,0,0,5,0,11,2,1,126,2,0,6,184,1,1,3
282,1,1.6,4,3,False,False,False,0,0,0,0,0,5,0,22,2,1,126,2,0,6,184,1,1,3
283,1,2.1,4,0,False,False,False,0,0,0,0,0,5,0,0,2,1,173,2,1,7,176,1,13,4
284,1,2.2,4,2,False,False,False,0,0,0,0,0,5,0,8,2,1,173,2,1,7,176,1,13,4
285,1,2.3,4,0,False,False,False,0,0,0,0,0,5,0,0,2,1,173,2,1,7,176,1,13,4
286,1,2.4,1,5,False,False,True,0,0,0,0,0,5,0,3,2,1,173,2,1,7,176,1,13,4
287,1,2.5,4,0,False,False,False,0,0,0,0,1,5,1,12,2,1,213,5,1,9,176,1,13,4
288,1,2.6,0,5,False,False,False,0,0,0,0,1,6,1,4,2,1,126,2,0,6,176,1,13,4
289,1,19.1,1,5,False,False,False,0,0,0,0,0,131,7,21,2,1,75,2,1,3,184,1,1,3
290,1,19.2,3,2,False,False,True,0,0,0,0,0,131,7,4,2,1,75,2,1,3,184,1,1,3
291,1,19.3,1,5,False,False,True,0,0,0,0,0,131,8,16,2,1,149,2,1,3,184,1,1,3
292,1,19.4,0,0,False,False,False,0,0,0,0,1,131,9,4,2,1,53,2,1,3,184,1,1,3
293,1,19.5,0,1,False,True,False,0,0,0,0,6,132,9,16,2,1,317,2,1,3,184,1,1,3
294,1,19.6,1,5,False,False,False,0,0,0,0,2,138,9,8,2,1,317,2,1,3,184,1,1,3
295,1,3.1,0,0,False,False,False,0,0,0,0,0,7,1,4,2,1,126,2,0,6,254,1,8,3
296,1,3.2,1,2,False,True,False,0,0,0,1,7,7,1,16,2,1,126,2,0,6,254,1,8,3
297,1,3.2,1,5,False,False,False,0,0,0,0,1,14,1,4,2,1,126,2,0,6,254,1,8,3
298,1,3.3,2,2,False,False,False,0,0,0,0,0,15,1,3,2,1,213,5,1,9,254,1,8,3
299,1,3.4,2,2,False,False,False,0,0,0,0,0,15,1,3,2,1,213,5,1,9,254,1,8,3
300,1,3.5,2,3,False,False,False,0,0,0,0,0,15,1,19,2,1,213,5,1,9,254,1,8,3
301,1,3.6,2,2,False,False,False,0,0,0,0,1,15,1,18,2,1,213,5,1,9,254,1,8,3
302,1,4.1,2,5,False,False,False,0,0,0,0,0,16,1,19,2,1,213,5,1,9,176,1,13,4
303,1,4.2,1,2,False,False,False,0,1,0,0,1,16,1,4,2,1,213,5,1,9,176,1,13,4
304,1,4.3,3,0,False,False,False,0,0,1,0,1,17,1,6,2,1,126,2,0,6,176,1,13,4
305,1,4.3,1,2,False,False,False,0,0,0,0,1,18,1,16,2,1,126,2,0,6,176,1,13,4
306,1,4.4,1,0,False,False,False,0,0,0,0,1,19,1,8,2,1,213,5,1,9,176,1,13,4
307,1,4.5,1,5,False,False,False,0,0,0,0,2,20,1,8,2,1,126,2,0,6,176,1,13,4
308,1,4.6,4,0,True,False,False,0,0,0,0,4,22,1,8,2,1,126,2,0,6,176,1,13,4
309,1,5.1,1,2,False,False,False,0,0,0,0,0,26,1,16,2,1,213,5,1,9,184,1,1,3
310,1,5.2,3,4,True,False,False,0,0,0,0,4,26,1,4,2,1,213,5,1,9,184,1,1,3
311,1,5.3,1,0,False,False,False,0,0,0,0,0,30,1,8,2,1,213,5,1,9,184,1,1,3
312,1,5.4,0,4,False,False,False,0,0,0,0,1,30,1,11,2,1,213,5,1,9,184,1,1,3
313,1,5.5,4,3,False,False,False,0,0,1,0,1,31,1,22,2,1,126,2,0,6,184,1,1,3
314,1,5.5,2,0,False,True,False,0,0,0,0,6,32,1,8,2,1,126,2,0,6,184,1,1,3
315,1,5.6,1,0,False,False,False,0,0,0,0,1,38,1,4,2,1,126,2,0,6,184,1,1,3
316,1,6.1,2,4,False,False,False,0,0,0,0,1,39,1,8,2,1,126,2,0,6,233,1,18,0
317,1,6.2,4,2,False,False,False,0,0,0,0,2,40,1,21,2,1,213,5,1,9,233,1,18,0
318,1,6.3,1,0,False,False,False,0,0,0,0,0,42,1,8,2,1,213,5,1,9,233,1,18,0
319,1,6.4,4,2,False,False,False,0,0,0,0,1,42,1,21,2,1,213,5,1,9,233,1,18,0
320,1,6.5,2,2,False,False,False,0,0,0,0,1,43,1,4,2,1,126,2,0,6,233,1,18,0
321,1,6.6,1,2,False,False,False,0,0,0,0,0,44,1,20,2,1,213,5,1,9,233,1,18,0
322,1,7.1,2,2,False,False,False,0,0,0,0,1,44,1,21,2,1,126,2,0,6,165,1,15,0
323,1,7.2,1,0,False,False,True,0,0,0,0,0,45,1,4,2,1,213,5,1,9,165,1,15,0
324,1,7.3,1,2,False,False,False,0,0,0,0,1,45,2,4,2,1,293,2,1,7,165,1,15,0
325,1,7.4,2,2,False,False,False,0,0,0,0,0,46,2,4,2,1,126,2,0,6,165,1,15,0
326,1,7.5,2,2,False,False,True,0,0,0,0,0,46,2,17,2,1,126,2,0,6,165,1,15,0
327,1,7.6,1,2,False,False,False,0,0,0,0,1,46,3,4,2,1,80,2,1,7,165,1,15,0
328,1,8.1,2,2,False,False,False,0,0,0,0,0,47,3,12,2,1,80,2,1,7,233,1,18,0
329,1,8.2,4,2,False,False,False,0,0,0,0,1,47,3,21,2,1,80,2,1,7,233,1,18,0
330,1,8.3,2,0,False,False,False,0,0,0,0,0,48,3,8,2,1,293,2,1,7,233,1,18,0
331,1,8.4,1,2,False,False,False,0,0,0,0,0,48,3,3,2,1,293,2,1,7,233,1,18,0
332,1,8.5,1,2,False,False,False,0,0,0,0,1,48,3,8,2,1,293,2,1,7,233,1,18,0
333,1,8.6,4,4,False,False,False,0,0,0,0,1,49,3,1,2,1,80,2,1,7,233,1,18,0
334,2,0.1,2,0,False,False,False,0,0,0,0,1,0,0,3,2,1,199,5,1,9,45,1,9,3
335,2,0.2,1,0,True,False,False,0,0,0,0,4,1,0,16,2,1,343,2,0,2,45,1,9,3
336,2,0.3,2,4,False,False,False,0,0,0,0,0,5,0,1,2,1,343,2,0,2,45,1,9,3
337,2,0.4,1,2,False,False,False,0,0,0,0,1,5,0,12,2,1,343,2,0,2,45,1,9,3
338,2,0.5,0,0,False,False,False,0,0,0,0,1,6,0,7,2,1,199,5,1,9,45,1,9,3
339,2,0.6,1,2,False,False,False,0,0,0,0,0,7,0,3,2,1,343,2,0,2,45,1,9,3
340,2,9.1,2,4,False,False,False,0,0,0,0,1,52,2,11,2,1,331,2,0,0,162,1,18,3
341,2,9.2,2,4,False,False,False,0,0,0,0,2,53,2,1,2,1,251,5,1,9,162,1,18,3
342,2,9.3,2,1,False,False,False,0,0,0,0,1,55,2,8,2,1,251,5,1,9,162,1,18,3
343,2,9.4,1,4,False,False,False,0,0,0,0,1,56,2,0,2,1,331,2,0,0,162,1,18,3
344,2,9.5,2,4,False,False,False,0,0,0,0,1,57,2,1,2,1,251,5,1,9,162,1,18,3
345,2,9.6,2,4,False,False,False,0,0,0,0,1,58,2,11,2,1,331,2,0,0,162,1,18,3
346,2,10.1,2,4,False,False,False,0,0,0,0,1,59,2,1,2,1,331,2,0,0,111,1,13,3
347,2,10.2,2,2,False,False,False,0,0,0,0,1,60,2,19,2,1,251,5,1,9,111,1,13,3
348,2,10.3,1,0,False,False,False,0,0,0,0,1,61,2,21,2,1,331,2,0,0,111,1,13,3
349,2,10.4,4,4,False,False,False,0,0,0,0,1,62,2,11,2,1,251,5,1,9,111,1,13,3
350,2,10.5,4,1,False,False,False,0,0,1,0,1,63,2,6,2,1,331,2,0,0,111,1,13,3
351,2,10.5,2,3,False,False,False,0,0,0,0,0,64,2,11,2,1,331,2,0,0,111,1,13,3
352,2,10.6,2,0,False,False,False,0,0,0,0,1,64,2,0,2,1,331,2,0,0,111,1,13,3
353,2,11.1,1,4,False,False,True,0,0,0,0,0,65,2,11,2,1,331,2,0,0,62,1,6,3
354,2,11.2,2,4,False,False,False,0,0,0,0,1,65,3,11,2,1,251,5,1,9,62,1,6,3
355,2,11.3,2,2,False,False,False,0,0,0,0,1,66,3,16,2,1,230,2,1,0,62,1,6,3
356,2,11.4,2,4,True,False,False,0,0,0,0,4,67,3,11,2,1,251,5,1,9,62,1,6,3
357,2,11.5,0,0,False,False,False,0,0,1,0,1,71,3,12,2,1,251,5,1,9,62,1,6,3
358,2,11.5,2,4,False,False,False,0,0,0,0,0,72,3,1,2,1,251,5,1,9,62,1,6,3
359,2,11.6,2,4,False,False,False,0,0,0,0,1,72,3,11,2,1,251,5,1,9,62,1,6,3
360,2,12.1,2,4,False,False,False,0,0,0,0,0,73,3,1,2,1,251,5,1,9,162,1,18,3
361,2,12.2,2,4,False,False,False,0,0,0,0,0,73,3,1,2,1,251,5,1,9,162,1,18,3
362,2,12.3,1,0,False,False,False,0,0,0,0,0,73,3,12,2,1,251,5,1,9,162,1,18,3
363,2,12.4,4,0,False,False,False,0,0,0,0,1,73,3,19,2,1,251,5,1,9,162,1,18,3
364,2,12.5,1,0,False,False,False,0,0,0,0,0,74,3,0,2,1,230,2,1,0,162,1,18,3
365,2,12.6,4,0,False,False,False,0,0,0,0,0,74,3,6,2,1,230,2,1,0,162,1,18,3
367,2,13.2,2,4,False,False,False,0,0,0,0,1,74,4,1,2,1,27,2,0,0,62,1,6,3
368,2,13.3,2,0,False,False,False,0,0,0,0,1,75,4,0,2,1,230,2,1,0,62,1,6,3
369,2,13.4,2,4,False,False,False,0,0,0,0,1,76,4,0,2,1,27,2,0,0,62,1,6,3
370,2,13.5,2,0,False,False,False,0,0,0,0,1,77,4,12,2,1,230,2,1,0,62,1,6,3
371,2,13.6,1,0,False,False,False,0,0,0,0,2,78,4,19,2,1,27,2,0,0,62,1,6,3
372,2,14.1,2,2,False,False,False,0,0,0,0,0,80,4,12,2,1,230,2,1,0,45,1,9,3
373,2,14.2,1,2,False,False,False,0,0,0,0,0,80,4,16,2,1,230,2,1,0,45,1,9,3
374,2,14.3,4,2,False,False,False,0,0,0,0,0,80,4,17,2,1,230,2,1,0,45,1,9,3
375,2,14.4,2,2,False,False,False,0,0,0,0,2,80,4,8,2,1,230,2,1,0,45,1,9,3
376,2,14.5,2,2,False,False,False,0,0,0,0,1,82,4,16,2,1,230,2,1,0,45,1,9,3
377,2,14.6,1,5,True,False,False,0,0,0,0,4,83,4,12,2,1,27,2,0,0,45,1,9,3
378,2,15.1,2,0,False,False,False,0,0,0,0,0,87,4,0,2,1,230,2,1,0,62,1,6,3
379,2,15.2,2,1,False,False,False,0,0,0,0,1,87,4,16,2,1,230,2,1,0,62,1,6,3
380,2,15.3,2,4,False,False,False,0,0,0,0,2,88,4,1,2,1,27,2,0,0,62,1,6,3
381,2,15.4,2,0,False,False,False,0,0,0,0,0,90,4,0,2,1,27,2,0,0,62,1,6,3
382,2,15.5,1,4,False,False,False,0,0,0,0,1,90,4,11,2,1,27,2,0,0,62,1,6,3
383,2,15.6,2,2,False,False,False,0,0,0,0,1,91,4,8,2,1,230,2,1,0,62,1,6,3
384,2,16.1,2,4,False,False,False,0,0,0,0,1,92,4,11,2,1,230,2,1,0,111,1,13,3
386,2,16.3,2,0,False,False,False,0,0,0,0,1,97,4,8,2,1,27,2,0,0,111,1,13,3
387,2,16.4,2,4,False,False,False,0,0,0,0,1,98,4,11,2,1,230,2,1,0,111,1,13,3
388,2,16.5,2,4,False,False,False,0,0,0,0,1,99,4,0,2,1,27,2,0,0,111,1,13,3
390,2,17.1,2,0,False,False,False,0,0,0,0,1,104,4,8,2,1,27,2,0,0,162,1,18,3
391,2,17.2,2,0,False,False,False,0,0,0,0,1,105,4,8,2,1,230,2,1,0,162,1,18,3
392,2,17.3,1,0,False,False,True,0,0,0,0,0,106,4,17,2,1,27,2,0,0,162,1,18,3
393,2,17.4,1,0,False,False,False,0,0,0,0,1,106,5,8,2,1,230,2,1,0,162,1,18,3
394,2,17.5,2,0,False,False,False,0,0,0,0,0,107,5,20,2,1,269,2,1,9,162,1,18,3
395,2,17.6,2,0,False,False,False,0,0,0,0,2,107,5,18,2,1,269,2,1,9,162,1,18,3
396,2,18.1,2,1,False,False,False,0,0,0,0,1,109,5,0,2,1,230,2,1,0,45,1,9,3
397,2,18.2,2,2,False,False,True,0,0,0,0,0,110,5,16,2,1,269,2,1,9,45,1,9,3
398,2,18.3,2,0,False,True,False,0,0,0,0,6,110,6,16,2,1,230,2,1,0,45,1,9,3
399,2,18.4,2,5,False,False,False,0,0,0,0,0,116,6,3,2,1,230,2,1,0,45,1,9,3
400,2,18.5,2,0,False,False,True,0,0,0,0,0,116,6,20,2,1,230,2,1,0,45,1,9,3
401,2,18.6,2,0,False,False,False,0,0,0,0,1,116,7,8,2,1,229,2,1,0,45,1,9,3
402,2,1.1,2,2,False,False,False,0,0,0,0,0,7,0,3,2,1,199,5,1,9,111,1,13,3
403,2,1.2,1,0,False,False,False,0,0,0,0,1,7,0,4,2,1,199,5,1,9,111,1,13,3
404,2,1.3,2,2,False,False,True,0,0,0,0,0,8,0,16,2,1,343,2,0,2,111,1,13,3
405,2,1.4,2,0,False,False,False,0,0,0,0,1,8,1,3,2,1,199,5,1,9,111,1,13,3
406,2,1.5,1,0,False,False,False,0,0,0,0,0,9,1,3,2,1,331,2,0,0,111,1,13,3
407,2,1.6,2,0,False,False,False,0,0,0,0,1,9,1,0,2,1,331,2,0,0,111,1,13,3
408,2,2.1,0,0,False,False,False,0,1,0,0,1,10,1,4,2,1,331,2,0,0,224,1,13,3
409,2,2.2,2,0,False,False,False,0,0,0,0,1,11,1,19,2,1,199,5,1,9,224,1,13,3
410,2,2.3,1,2,False,False,False,0,0,0,0,0,12,1,19,2,1,331,2,0,0,224,1,13,3
411,2,2.4,0,4,True,False,False,0,0,0,0,4,12,1,11,2,1,331,2,0,0,224,1,13,3
412,2,2.5,1,4,False,False,False,0,0,0,0,0,16,1,11,2,1,331,2,0,0,224,1,13,3
413,2,2.6,1,4,False,False,False,0,0,0,0,1,16,1,1,2,1,331,2,0,0,224,1,13,3
415,2,19.2,2,0,True,False,False,0,0,0,0,4,118,7,20,2,1,242,2,0,4,224,1,13,3
416,2,19.3,3,0,False,False,False,0,0,0,0,1,122,7,8,2,1,242,2,0,4,224,1,13,3
417,2,19.4,1,1,False,True,False,0,0,0,0,6,123,7,11,2,1,229,2,1,0,224,1,13,3
418,2,19.5,2,1,True,False,False,0,0,0,0,4,129,7,0,2,1,229,2,1,0,224,1,13,3
419,2,19.6,2,4,False,False,False,0,0,0,0,1,133,7,11,2,1,229,2,1,0,224,1,13,3
420,2,3.1,2,0,False,False,False,0,0,0,0,0,17,1,0,2,1,331,2,0,0,45,1,9,3
421,2,3.2,0,4,False,False,False,0,0,0,0,1,17,1,11,2,1,331,2,0,0,45,1,9,3
422,2,3.3,2,0,False,False,True,0,0,0,0,0,18,1,20,2,1,199,5,1,9,45,1,9,3
423,2,3.4,2,0,False,False,False,0,0,0,0,0,18,2,3,2,1,251,5,1,9,45,1,9,3
424,2,3.5,1,0,False,False,False,0,0,0,0,1,18,2,4,2,1,251,5,1,9,45,1,9,3
425,2,3.6,1,0,False,False,False,0,0,0,0,0,19,2,4,2,1,331,2,0,0,45,1,9,3
426,2,4.1,2,2,False,False,False,0,0,0,0,0,19,2,3,2,1,251,5,1,9,111,1,13,3
427,2,4.2,1,0,False,False,False,0,0,0,0,1,19,2,4,2,1,251,5,1,9,111,1,13,3
428,2,4.3,1,2,False,False,False,0,0,0,0,1,20,2,4,2,1,331,2,0,0,111,1,13,3
429,2,4.4,2,0,False,False,False,0,0,0,0,0,21,2,3,2,1,251,5,1,9,111,1,13,3
430,2,4.5,1,0,False,False,False,0,0,0,0,1,21,2,4,2,1,251,5,1,9,111,1,13,3
431,2,4.6,2,2,False,False,False,0,0,0,0,0,22,2,3,2,1,331,2,0,0,111,1,13,3
432,2,5.1,0,0,False,False,False,0,0,1,0,1,22,2,7,2,1,251,5,1,9,224,1,13,3
433,2,5.1,2,0,False,False,False,0,0,0,0,1,23,2,12,2,1,251,5,1,9,224,1,13,3
434,2,5.2,0,0,False,False,False,0,0,0,0,0,24,2,7,2,1,331,2,0,0,224,1,13,3
435,2,5.3,0,2,False,False,False,0,0,0,0,1,24,2,4,2,1,331,2,0,0,224,1,13,3
436,2,5.4,2,2,False,False,False,0,0,0,0,0,25,2,3,2,1,251,5,1,9,224,1,13,3
437,2,5.5,2,0,False,False,False,0,0,0,0,0,25,2,3,2,1,251,5,1,9,224,1,13,3
438,2,5.6,1,0,False,False,False,0,0,0,0,0,25,2,7,2,1,251,5,1,9,224,1,13,3
439,2,6.1,1,1,False,False,False,0,0,0,0,1,25,2,16,2,1,331,2,0,0,150,1,15,0
440,2,6.2,1,2,False,False,False,0,0,0,0,0,26,2,3,2,1,251,5,1,9,150,1,15,0
441,2,6.3,2,0,False,False,False,0,0,0,0,1,26,2,8,2,1,251,5,1,9,150,1,15,0
442,2,6.4,1,0,False,False,False,0,1,0,0,1,27,2,7,2,1,331,2,0,0,150,1,15,0
443,2,6.5,1,4,False,False,False,0,0,0,0,0,28,2,1,2,1,251,5,1,9,150,1,15,0
444,2,6.6,1,0,False,False,False,0,0,0,0,0,28,2,12,2,1,251,5,1,9,150,1,15,0
445,2,7.1,2,4,False,False,False,0,0,0,0,1,28,2,8,2,1,331,2,0,0,162,1,18,3
446,2,7.2,2,4,False,False,False,0,0,0,0,1,29,2,1,2,1,251,5,1,9,162,1,18,3
447,2,7.3,1,2,False,False,False,0,0,0,0,1,30,2,8,2,1,331,2,0,0,162,1,18,3
448,2,7.4,1,2,False,False,False,0,0,0,0,1,31,2,0,2,1,251,5,1,9,162,1,18,3
449,2,7.5,1,2,False,False,False,0,0,0,0,1,32,2,16,2,1,331,2,0,0,162,1,18,3
450,2,7.6,2,0,False,False,False,0,0,0,0,1,33,2,18,2,1,251,5,1,9,162,1,18,3
451,2,8.1,1,4,False,False,False,0,0,0,0,1,34,2,11,2,1,251,5,1,9,150,1,15,0
452,2,8.2,1,4,False,False,False,0,0,0,0,1,35,2,11,2,1,331,2,0,0,150,1,15,0
454,2,8.4,2,0,False,True,False,0,0,0,0,6,38,2,21,2,1,251,5,1,9,150,1,15,0
455,2,8.5,2,0,False,True,False,0,0,0,0,6,44,2,17,2,1,251,5,1,9,150,1,15,0
456,2,8.6,2,2,False,False,False,0,0,0,0,2,50,2,12,2,1,251,5,1,9,150,1,15,0
457,1,0.1,4,2,False,False,False,0,0,0,0,0,0,0,1,0,17,220,2,1,6,199,1,15,2
458,1,0.2,2,2,False,False,False,0,0,0,0,1,0,0,4,0,17,220,2,1,6,199,1,15,2
459,1,0.3,1,2,False,False,True,0,0,0,0,0,1,0,4,0,17,52,2,0,5,199,1,15,2
460,1,0.4,2,2,False,False,False,0,0,0,0,0,1,1,12,0,17,220,2,1,6,199,1,15,2
461,1,0.5,2,2,False,False,False,0,0,0,0,0,1,1,3,0,17,220,2,1,6,199,1,15,2
462,1,0.6,2,0,False,False,False,0,0,0,0,0,1,1,3,0,17,220,2,1,6,199,1,15,2
463,1,9.1,0,0,False,False,False,0,0,1,0,1,50,2,6,0,17,74,3,1,2,48,1,13,0
464,1,9.1,2,2,False,False,False,0,0,0,0,0,51,2,0,0,17,74,3,1,2,48,1,13,0
465,1,9.2,1,4,False,False,True,0,0,0,0,0,51,2,11,0,17,74,3,1,2,48,1,13,0
466,1,9.3,1,0,False,False,True,0,0,0,0,0,51,3,4,0,17,298,2,1,0,48,1,13,0
467,1,9.4,1,0,False,False,True,0,0,0,0,0,51,4,8,0,17,309,2,1,9,48,1,13,0
468,1,9.5,4,0,False,False,True,0,0,0,0,0,51,5,0,0,17,294,2,1,4,48,1,13,0
469,1,9.6,2,0,False,False,False,0,0,0,0,1,51,6,0,0,17,279,2,1,0,48,1,13,0
470,1,10.1,2,4,False,False,False,0,0,0,0,0,52,6,3,0,17,279,2,1,0,106,1,1,3
471,1,10.2,2,4,False,False,False,0,0,0,0,0,52,6,11,0,17,279,2,1,0,106,1,1,3
472,1,10.3,2,2,False,False,False,0,0,0,0,0,52,6,6,0,17,279,2,1,0,106,1,1,3
473,1,10.4,2,4,False,False,False,0,0,0,0,0,52,6,19,0,17,279,2,1,0,106,1,1,3
474,1,10.5,2,4,False,False,False,0,0,0,0,0,52,6,3,0,17,279,2,1,0,106,1,1,3
475,1,10.6,2,4,False,False,False,0,0,0,0,1,52,6,1,0,17,279,2,1,0,106,1,1,3
476,1,11.1,2,4,False,False,False,0,0,0,0,0,53,6,12,0,17,279,2,1,0,48,1,13,0
477,1,11.2,2,4,False,False,False,0,0,0,0,0,53,6,11,0,17,279,2,1,0,48,1,13,0
478,1,11.3,2,3,True,False,False,0,0,0,0,4,53,6,1,0,17,279,2,1,0,48,1,13,0
479,1,11.4,1,2,False,False,False,0,0,0,0,1,57,6,4,0,17,279,2,1,0,48,1,13,0
480,1,11.5,4,4,False,False,False,0,0,0,0,0,58,6,1,0,17,220,2,1,6,48,1,13,0
481,1,11.6,1,2,False,False,False,0,0,0,0,1,58,6,4,0,17,220,2,1,6,48,1,13,0
482,1,12.1,2,2,False,False,False,0,0,0,0,0,59,6,12,0,17,220,2,1,6,39,1,6,3
483,1,12.2,4,0,False,False,False,0,0,0,0,2,59,6,0,0,17,220,2,1,6,39,1,6,3
484,1,12.3,4,2,False,False,False,0,0,1,0,1,61,6,6,0,17,220,2,1,6,39,1,6,3
485,1,12.3,2,0,False,False,False,0,0,0,0,0,62,6,0,0,17,220,2,1,6,39,1,6,3
486,1,12.4,2,0,True,False,False,0,0,0,0,4,62,6,8,0,17,220,2,1,6,39,1,6,3
487,1,12.5,2,4,True,False,False,0,0,0,0,4,66,6,11,0,17,220,2,1,6,39,1,6,3
488,1,12.6,1,2,False,False,False,0,0,0,0,1,70,6,4,0,17,220,2,1,6,39,1,6,3
489,1,13.1,1,0,False,False,False,0,0,0,0,0,71,6,12,0,17,220,2,1,6,241,1,17,4
490,1,13.2,2,2,False,False,False,0,0,0,0,1,71,6,8,0,17,220,2,1,6,241,1,17,4
491,1,13.3,2,0,False,False,False,0,0,0,0,0,72,6,12,0,17,279,2,1,0,241,1,17,4
492,1,13.4,1,4,False,False,False,0,0,0,0,1,72,6,12,0,17,279,2,1,0,241,1,17,4
493,1,13.5,2,2,False,False,False,0,0,0,0,1,73,6,8,0,17,220,2,1,6,241,1,17,4
494,1,13.6,2,0,False,False,False,0,0,0,0,0,74,6,8,0,17,279,2,1,0,241,1,17,4
495,1,14.1,0,1,True,False,False,0,0,0,0,4,74,6,7,0,17,220,2,1,6,48,1,13,0
496,1,14.2,2,2,False,False,False,0,0,0,0,0,78,6,3,0,17,220,2,1,6,48,1,13,0
497,1,14.3,2,4,False,False,False,0,0,0,0,0,78,6,19,0,17,220,2,1,6,48,1,13,0
498,1,14.4,1,2,False,False,False,0,0,0,0,1,78,6,4,0,17,220,2,1,6,48,1,13,0
499,1,14.5,2,2,False,False,False,0,0,0,0,0,79,6,0,0,17,279,2,1,0,48,1,13,0
500,1,14.6,2,0,False,False,False,0,0,0,0,1,79,6,16,0,17,279,2,1,0,48,1,13,0
501,1,15.1,1,0,False,False,False,0,0,0,0,1,80,6,4,0,17,279,2,1,0,39,1,6,3
502,1,15.2,1,0,False,False,False,0,0,0,0,1,81,6,8,0,17,220,2,1,6,39,1,6,3
503,1,15.3,2,0,False,False,False,0,0,0,0,2,82,6,0,0,17,279,2,1,0,39,1,6,3
504,1,15.4,1,2,False,False,False,0,0,0,0,1,84,6,12,0,17,279,2,1,0,39,1,6,3
505,1,15.5,2,4,False,False,False,0,0,0,0,1,85,6,11,0,17,220,2,1,6,39,1,6,3
506,1,15.6,1,0,False,False,False,0,0,0,0,1,86,6,8,0,17,279,2,1,0,39,1,6,3
507,1,16.1,2,2,False,False,False,0,0,0,0,1,87,6,8,0,17,279,2,1,0,160,1,9,4
508,1,16.2,2,0,False,False,False,0,0,0,0,0,88,6,8,0,17,220,2,1,6,160,1,9,4
509,1,16.3,4,0,False,False,True,0,0,0,0,0,88,6,16,0,17,220,2,1,6,160,1,9,4
510,1,16.4,2,2,False,False,False,0,0,0,0,0,88,7,3,0,17,279,2,1,0,160,1,9,4
511,1,16.5,2,2,False,False,False,0,0,0,0,1,88,7,19,0,17,279,2,1,0,160,1,9,4
512,1,16.6,2,4,False,False,False,0,0,0,0,1,89,7,4,0,17,198,2,1,3,160,1,9,4
513,1,17.1,1,0,False,False,False,0,0,0,0,0,90,7,20,0,17,198,2,1,3,241,1,17,4
514,1,17.2,1,0,False,False,False,0,0,0,0,1,90,7,8,0,17,198,2,1,3,241,1,17,4
515,1,17.3,2,4,True,False,False,0,0,0,0,4,91,7,11,0,17,279,2,1,0,241,1,17,4
516,1,17.4,4,0,False,False,False,0,0,0,0,1,95,7,0,0,17,279,2,1,0,241,1,17,4
517,1,17.5,2,2,False,False,False,0,0,0,0,2,96,7,12,0,17,198,2,1,3,241,1,17,4
518,1,17.6,2,2,False,False,False,0,0,0,0,1,98,7,8,0,17,198,2,1,3,241,1,17,4
519,1,18.1,4,0,False,False,False,0,0,0,0,0,99,7,0,0,17,198,2,1,3,106,1,1,3
520,1,18.2,2,0,False,False,False,0,0,0,0,1,99,7,8,0,17,198,2,1,3,106,1,1,3
521,1,18.3,4,5,False,False,False,0,0,0,0,0,100,7,19,0,17,279,2,1,0,106,1,1,3
522,1,18.4,4,5,False,False,False,0,0,0,0,0,100,7,8,0,17,279,2,1,0,106,1,1,3
523,1,18.5,4,5,False,False,False,0,1,0,0,1,100,7,13,0,17,279,2,1,0,106,1,1,3
524,1,18.6,2,0,False,False,False,0,0,0,0,1,101,7,4,0,17,198,2,1,3,106,1,1,3
